url	name	album	collection	number	type	rarity	release_date	energy	power	ppe	ability_name	ability_description	tags
https://cuecards.fandom.com/wiki/Robert_Falcon_Scott	Robert Falcon Scott	History	Exciting Exploration	EEE012	Standard	Epic	19 Jan 2021	6	100	16.67	No Return	(Return)This card costs -6 Energy and loses -100 Power permanently.	
https://cuecards.fandom.com/wiki/Sagittarius_A*	Sagittarius A*	Space	Forces of the Universe	SFO022	Limited	Epic	01 May 2021	1	5	5.0	Easy A*	(Return)YourSpacecards, wherever they are, gain +10 Power this round.	
https://cuecards.fandom.com/wiki/Saint_Patrick	Saint Patrick	History	History Specials	HEV009	Limited	Rare	17 Mar 2023	3	33	11.0	Apostle of Ireland	(Play)Three random cards in hand gain +15 Power this turn. Repeat if played next to Shamrock.	
https://cuecards.fandom.com/wiki/Scaly-foot_Gastropod	Scaly-foot Gastropod	Oceans	Deep Ocean	ODE025	Limited	Rare	30 Aug 2021	7	67	9.57	Armoured Shell	(Return)Your Machines ofWarcards, wherever they are, cost -1 Energy permanently.	
https://cuecards.fandom.com/wiki/Satyr	Satyr	Life on Land	Mythical Creatures	LMC004	Limited	Rare	14 Jul 2021	4	39	9.75	Prominent Horns	(Play)YourTriceratops,Ankole-Watusi Cowand HornedGhostCrab cards, wherever they are, gain +16 Power permanently.(Return)YourMountain Goatcard, wherever it is, costs -4 Energy permanently.	
https://cuecards.fandom.com/wiki/Sacred_Heart_Cathedral_of_Algiers	Sacred Heart Cathedral of Algiers	Science	Super Structures	STR031	Standard	Epic	24 Jan 2022	3	14	4.67	In the Round	(Draw)If your deck contains Pi, three random cards in your hand gain +14 Power until played.	
https://cuecards.fandom.com/wiki/Sherlock_Holmes	Sherlock Holmes	Arts & Culture	Fiction and Fantasy	ACFI014	N/A	Legendary	15 Mar 2024	N/A	65	N/A	Observation and Deduction	(Start)This card, a randomSciencecard in your hand and a randomHistorycard in your hand gain+5Power permanently.	
https://cuecards.fandom.com/wiki/Sea_Angel	Sea Angel	Oceans	Molluscs, Worms and Water Bugs	OMW016	Limited	Epic	24 Dec 2021	3	30	10.0	Stuck On You	(Draw)Your Molluscs, Worms and WaterBugscards in handLockthis turn and gain +30 Power until played.	
https://cuecards.fandom.com/wiki/Santa_Claus_(1898)	Santa Claus (1898)	Science	Stage and Screen	SSC016	Limited	Rare	21 Dec 2022	6	54	9.0	The First of Many	(Play)If it's the first turn of a round, yourStage and Screencards, wherever they are, gain +16 Power this round.	
https://cuecards.fandom.com/wiki/Salvadori_Monitor	Salvadori Monitor	Oceans	Ocean Reptiles	ORE013	Limited	Common	18 Feb 2021	6	53	8.83	Go Long	(Play)If it's the first turn of a round, gain +12 Power/Turn this round.	
https://cuecards.fandom.com/wiki/Roc	Roc	Life on Land	Mythical Creatures	LMC002	Limited	Common	12 Jul 2021	3	28	9.33	Fly, You Fools	(Play)YourBobbit Worm,Elf on a Shelf,Brown DwarfandEgyptian Mythologycards in hand gain +24 Power this turn.	
https://cuecards.fandom.com/wiki/Sapphire_Devil	Sapphire Devil	Oceans	Feisty Fish	OFF007	Limited	Rare	01 Sep 2021	4	36	9.0	Sergeant-Major?	(Draw)Your Innovations ofWarcards in hand cost -1 Energy until played.(Play)Your LoganSapphirecard, wherever it is, gains +24 Power this round.	
https://cuecards.fandom.com/wiki/Richard_Dadd	Richard Dadd	Arts & Culture	Prominent Painters	ACPP047	Limited	Epic	04 Aug 2023	4	36	9.0	Fairy Obsessive	"(Return)Your cards with ""Fairy"" in the name, wherever they are, gain +22 Power for 3 turns."	
https://cuecards.fandom.com/wiki/Sally_Ride	Sally Ride	Space	Amazing Astronauts	SAS013	Limited	Rare	05 Aug 2020	4	42	10.5	Ride, Sally Ride	(Play)YourRadical Rocketscards in hand gain +35 Power this turn.	
https://cuecards.fandom.com/wiki/Robin_Hood	Robin Hood	Arts & Culture	The Legend of Robin Hood	ACRH001	Limited	Legendary	15 Apr 2022	6	40	6.67	Steals from the Rich, Give to the Poor	(Play)Your opponent's cards in hand with 80 or more Base Power lose -20 Power this turn and your Merry Men, wherever they are, gain +20 Power permanently.	
https://cuecards.fandom.com/wiki/Sailfish	Sailfish	Oceans	Feisty Fish	OFF017	Limited	Common	13 Mar 2020	5	48	9.6	N/A	N/A	
https://cuecards.fandom.com/wiki/Sacagawea	Sacagawea	History	Legends of the Old West	EOW001	Standard	Rare	08 Jan 2021	4	31	7.75	Symbol of Suffrage	(Return)If you are losing the round, yourShake Up The Systemcards, wherever they are, gain +25 Power until played.	
https://cuecards.fandom.com/wiki/Scottish_Fold	Scottish Fold	Life on Land	Cute Cats	LCC010	Standard	Rare	23 Mar 2021	3	34	11.33	Welcome Tae The Fold	(Play)YourCaber Toss,Haggis,Loch Ness MonsterandMary Queen of Scotscards, wherever they are, gain +28 Power until played.	
https://cuecards.fandom.com/wiki/Sauna_Elf	Sauna Elf	Arts & Culture	Festive Traditions	ACFE044	Limited	Epic	19 Dec 2022	7	63	9.0	Festive Protection	(Draw)YourFestive Traditionscards, wherever they are, cost -1 Energy until played.(Return)YourFestive Traditionscards, wherever they are, gain +10 Power until played.	
https://cuecards.fandom.com/wiki/Sheep	Sheep	Life on Land	Mammals	LMA053	Standard	Common	11 Mar 2022	5	40	8.0	Baby Don't Herd Me	(Play)YourAlpacaandLlamacards, wherever they are, gain +20 Power until played.	
https://cuecards.fandom.com/wiki/Rosso_Corsa	Rosso Corsa	Arts & Culture	Colors	ACCO002	Standard	Epic	29 Aug 2022	1	20	20.0	Spectrum of Color	(Play)If you have playedElectric Violetthis game, yourDutch Orangecard, wherever it is, gains +20 Power permanently.(Return)If you have playedElectric Violetthis game, yourDutch Orangecard, wherever it is, costs +1 Energy until played.	
https://cuecards.fandom.com/wiki/Richard_Owen	Richard Owen	Science	Pioneers of Science	SPI017	Standard	Common	04 Sep 2020	4	36	9.0	Fossil Finder	(Play)YourPaleontologycards in hand gain +12 Power this turn.	
https://cuecards.fandom.com/wiki/River_of_Heaven	River of Heaven	History	Chinese Folklore	ECF046	Standard	Legendary	12 Feb 2023	6	53	8.83	Connecting Heavens	(Draw)If your deck contains The Cowherd and the Weaver Girl, yourChinese Folklorecards, wherever they are, gain +12 Power until played.(Play)If played between twoSpacecards, yourSpacecards adjacent to this gain +20 Power permanently.	
https://cuecards.fandom.com/wiki/Roman_Roads	Roman Roads	History	The Roman Empire	ERO018	Limited	Rare	15 Jul 2020	4	15	3.75	All Roads Lead to Rome	(Play)YourThe Roman Empirecards in hand gain +22 Power this turn.	
https://cuecards.fandom.com/wiki/Saurophaganax	Saurophaganax	Paleontology	Carnivores	PCA007	Standard	Common	29 Nov 2019	3	45	15.0	Apex Attack	(Play)AllPaleontologycards in both player's hands lose -10 Power this turn.	
https://cuecards.fandom.com/wiki/Seven_Colored_Earths	Seven Colored Earths	Science	Natural Monuments	SMO021	Limited	Common	24 Nov 2021	4	30	7.5	A Matter of Coarse	(Play)If it's after Round 2, your cards in hand gain +26 Power this turn.	
https://cuecards.fandom.com/wiki/Roald_Dahl	Roald Dahl	Arts & Culture	The Write Stuff	ACWS022	Limited	Legendary	24 May 2022	5	41	8.2	George and Charlie	(Play)If your deck has 4 or moreMarvellous Medicinecards, yourCurious Cuisinecards in hand gain +22 Power until played, and vice versa.	
https://cuecards.fandom.com/wiki/Rockhopper_Penguin	Rockhopper Penguin	Oceans	Sea Birds	OBI017	Standard	Rare	15 May 2020	7	40	5.71	Rocksteady	(Return)Gain +40 Power/Turn next turn.	
https://cuecards.fandom.com/wiki/Sainte-Chapelle	Sainte-Chapelle	History	Wonders of Construction	EWW052	Limited	Epic	27 Feb 2023	5	44	8.8	A King's Residence	(Play)YourUnruly Rulerscards in hand gain +13 Power permanently.	
https://cuecards.fandom.com/wiki/Rube_Goldberg_Machine	Rube Goldberg Machine	Science	Ingenious Inventions	SNV048	Limited	Epic	14 Sep 2022	4	38	9.5	Self-Operating	(Play)If you have playedFiddle-string Snakethis game, yourIngenious Inventionscards, wherever they are, gain +9 Power until played. Repeat forToucanand Zippo Lighter.	
https://cuecards.fandom.com/wiki/Rudyard_Kipling	Rudyard Kipling	Arts & Culture	The Write Stuff	ACWS035	Limited	Legendary	17 Jan 2023	6	45	7.5	The Jungle Book	(Play)If your deck has 3 or moreMammalscards, yourLife on Landcards, wherever they are, gain +5 Power until played. Repeat for Reptiles,Cool Catsand Primates.	
https://cuecards.fandom.com/wiki/River_Kwai	River Kwai	Oceans	Raging Rivers	ORR016	Standard	Rare	18 Sep 2021	4	0	0.0	Building Bridges	(Play)YourRaging RiversandSuper Structurescards, wherever they are, gain +22 Power this round.	
https://cuecards.fandom.com/wiki/Shawarma	Shawarma	Arts & Culture	Curious Cuisine	ACCU008	Limited	Legendary	04 May 2021	3	29	9.67	I Don't Know What It Is, But I Wanna Try It.	(Play)Five random cards from either player's hand gain +25 Power this turn (reveal before scoring).	
https://cuecards.fandom.com/wiki/Sayyida_al_Hurra	Sayyida al Hurra	History	Plundering Pirates	EPP035	Limited	Rare	12 Apr 2023	4	35	8.75	Last Hurra	(Play)If it's the last turn of a round, yourPlundering Piratescards in hand gain +25 Power this turn.	
https://cuecards.fandom.com/wiki/Savannah_Cat	Savannah Cat	Life on Land	Cute Cats	LCC022	Limited	Legendary	08 Aug 2022	7	61	8.71	Little Big Cat	(Draw)Your Common and RareCool Catsand Common and RareCute Catscards, wherever they are, gain +24 Power until played.	
https://cuecards.fandom.com/wiki/San_Jos%C3%A9	San José	Oceans	Riding the Waves!	OWA030	Limited	Legendary	14 Apr 2023	5	48	9.6	The Sunken Armada	(Play)If played between twoRiding the Waves!cards, up to 6 of yourLost Treasurescards, wherever they are, gain +33 Power until played.	
https://cuecards.fandom.com/wiki/Samuel_Bellamy	Samuel Bellamy	History	Plundering Pirates	EPP028	Limited	Legendary	18 May 2022	7	34	4.86	Prince of Pirates	(Return)YourPlundering PiratesandLost Treasurescards, wherever they are, gain +26 Power this round.	
https://cuecards.fandom.com/wiki/Semele	Semele	Arts & Culture	Greek Mythology	ACGM037	Limited	Common	01 Dec 2021	7	68	9.71	A Mortal Mother	(Draw)YourDionysuscard, wherever it is, gains +44 Power until played.	
https://cuecards.fandom.com/wiki/Rothschild%27s_Slipper_Orchid	Rothschild's Slipper Orchid	Life on Land	Plant Life	LPL051	Standard	Common	27 May 2023	3	33	11.0	Gold of Kinabalu	(Draw)YourPlant Lifecards in hand with 6 or more BaseEnergygain +15 Power this turn.	
https://cuecards.fandom.com/wiki/Rudolf_II,_Holy_Roman_Emperor	Rudolf II, Holy Roman Emperor	History	Unruly Rulers	EMM009	Limited	Rare	23 Feb 2020	4	34	8.5	Alchemy	(Play)YourExcellent Elementscards in hand gain +10 Power this turn.	
https://cuecards.fandom.com/wiki/Sea_Sponge	Sea Sponge	Oceans	Around the Reef	ORF002	Limited	Epic	24 Jul 2021	4	44	11.0	ARGH YA READY, KIDS?	(Play)YourHamburgerandStarfishcards in hand gain +64 Power this turn.	
https://cuecards.fandom.com/wiki/Sand_Cat	Sand Cat	Life on Land	Cool Cats	LCA020	Limited	Epic	16 Dec 2020	1	0	0.0	Nothing to See Here	(Draw)Your opponent's cards in hand cost +1 Energy this round.	
https://cuecards.fandom.com/wiki/Ross_128b	Ross 128b	Space	Exploring the Stars	SST010	Limited	Common	29 Jan 2020	2	17	8.5	N/A	N/A	
https://cuecards.fandom.com/wiki/Science_Cards	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
https://cuecards.fandom.com/wiki/Shezmu	Shezmu	Arts & Culture	Egyptian Mythology	ACEM049	Limited	Common	N/A	4	50	N/A	Contradiction	(Draw)This card gains+30Power this turn and your opponent's cards in hand gain+30Power this turn.	
https://cuecards.fandom.com/wiki/Safety_Coffins	Safety Coffins	Science	Ingenious Inventions	SNV056	Limited	Rare	03 Mar 2023	2	18	9.0	Premature Burial	(Draw)Lose -25 Power/Turn until this is returned to your deck.(Return)Gain +12 Power/Turn for 6 turns.	
https://cuecards.fandom.com/wiki/SCP_Foundation	SCP Foundation	Science	History of the Internet	SHN005	Limited	Epic	30 Oct 2022	5	90	18.0	Containment Procedures	(Draw)This cardLocks this round.	
https://cuecards.fandom.com/wiki/Shanghai_Tower	Shanghai Tower	Science	Super Structures	STR027	Limited	Epic	03 Jul 2021	4	38	9.5	Torsion	(Draw)This card gains +50 Power this turn.(Play)If it's the first turn of a round, this card loses -50 Power this turn.	
https://cuecards.fandom.com/wiki/Sappho	Sappho	History	Ancient Greece	EAG034	Standard	Legendary	25 May 2023	6	65	10.83	Words Which I Command	(Draw)If you have playedSapphothis game, yourThe Write Stuffcards, wherever they are, gain +28 Power until played.	
https://cuecards.fandom.com/wiki/Sable_Ferret	Sable Ferret	Life on Land	Going Underground	LUN052	Limited	Rare	23 Nov 2022	6	51	8.5	Little Thief	(Draw)Your opponent's cards in hand lose -10 Power this turn and your cards in hand gain +10 Power this round.	
https://cuecards.fandom.com/wiki/Royal_Flycatcher	Royal Flycatcher	Life on Land	Birds	LBI029	Limited	Epic	19 Apr 2021	4	30	7.5	Hidden Colours	(Play)If your deck has 4 or morePaleontologycards, this card gains +10 Power permanently. Repeat forOceansandArts & Culture.	
https://cuecards.fandom.com/wiki/Rudolph_Fentz	Rudolph Fentz	Arts & Culture	Fiction and Fantasy	ACFI008	N/A	Common	12 Oct 2023	N/A	35	N/A	I'm Scared	(Draw)A randomHistorycard and a randomFuturologycard in your deck gain+25Power until played.	
https://cuecards.fandom.com/wiki/Salema_Porgy	Salema Porgy	Oceans	Feisty Fish	OFF006	Limited	Epic	15 Aug 2021	4	73	18.25	Trip and Fall	(Draw)Your cards in hand lose -17 Power permanently.(Return)Your remaining cards in hand gain +44 Power this round.	
https://cuecards.fandom.com/wiki/Screaming_Skulls	Screaming Skulls	Arts & Culture	Horrible Halloween	ACHA041	N/A	Legendary	03 Nov 2023	N/A	44	N/A	Death Rattle	(Return)If you have lost at least 1 round this game, your opponent loses-30Power per Turn for 3 turns.	
https://cuecards.fandom.com/wiki/Sea_Lion	Sea Lion	Oceans	Ocean Mammals	OMA012	Standard	Common	28 Nov 2019	10	84	8.4	N/A	N/A	
https://cuecards.fandom.com/wiki/Ruby	Ruby	Science	Hidden Gems	SGM004	Limited	Legendary	14 Oct 2020	6	59	9.83	Seeing Red	(Return)If you lost the turn, your opponent's cards, wherever they are, cost +1 Energy next turn.	
https://cuecards.fandom.com/wiki/Seven_of_Swords	Seven of Swords	Arts & Culture	Tarot	ACTA039	Limited	Common	30 Apr 2023	7	40	5.71	Art of Deception	(Play)If you have played noArts & Culturecards this game, yourArts & Culturecards in hand gain +20 Power until played.	
https://cuecards.fandom.com/wiki/Sex_Determination	Sex Determination	Science	Sue Black's In The Bones	SIB003	Standard	Common	04 Oct 2021	7	64	9.14	Skeleton Sequence	(Play)YourSue Black's In The Bonescards, wherever they are, gain +3 Power until played.(Play)If you have playedUnidentified Bodythis game, yourAge Estimationcard, wherever it is, gains +8 Power until played.	
https://cuecards.fandom.com/wiki/Sea_Spider	Sea Spider	Oceans	Deep Ocean	ODE014	Limited	Epic	04 Jan 2021	6	46	7.67	Wanna-Be	(Draw)YourBugsandVenomous Creaturescards, wherever they are, gain +14 Power until played.	
https://cuecards.fandom.com/wiki/Category:Science	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
https://cuecards.fandom.com/wiki/Scale_Worm	Scale Worm	Oceans	Molluscs, Worms and Water Bugs	OMW008	Standard	Common	06 Apr 2021	5	37	7.4	Scale Back	(Play)All cards in both player's hands with 50 or more Base Power lose -30 Power this turn.	
https://cuecards.fandom.com/wiki/Sandbar_Shark	Sandbar Shark	Oceans	Sharks!	OSH009	Standard	Common	29 Nov 2019	3	28	9.33	N/A	N/A	
https://cuecards.fandom.com/wiki/Ring_Nebula	Ring Nebula	Space	Nebulae	SNB003	Limited	Rare	26 Mar 2020	1	12	12.0	Nice Ring to It	(Play)YourRings of Saturncard in hand gains +50 Power this turn.	
https://cuecards.fandom.com/wiki/Satoshi_Nakamoto	Satoshi Nakamoto	Science	History of the Internet	SHN010	Limited	Legendary	17 Mar 2023	8	60	7.5	On the Blockchain	(Draw)For everyMoney, Money, Moneycard in your hand, this card gains +15 Power until played.(Return)For everyMoney, Money, Moneycard in your deck, up to a maximum of 7, this card gains +10 Power permanently.	
https://cuecards.fandom.com/wiki/Roadrunner	Roadrunner	Life on Land	Birds	LBI031	Limited	Epic	08 May 2021	4	40	10.0	MEEP! MEEP!	(Return)YourCoyotecard, wherever it is, gains +30 Power until played and if you won the turn, yourCoyotecard, wherever it is, costs -3 Energy until played.	
https://cuecards.fandom.com/wiki/Robonaut	Robonaut	Space	Space Technology	STE020	Limited	Epic	29 Sep 2020	4	55	13.75	I Won't Enjoy It	(Return)If you won the turn, a random card in your hand gains +20 Power and this card loses -20 Power permanently.	
https://cuecards.fandom.com/wiki/Sandhill_Crane	Sandhill Crane	Life on Land	Birds	LBI034	Standard	Rare	09 Oct 2021	4	40	10.0	Prehistoric Relative	(Return)YourFearsome Flyerscards, wherever they are, gain +12 Power until played.	
https://cuecards.fandom.com/wiki/Rottweiler	Rottweiler	Life on Land	Dogs	LDG010	Standard	Common	28 Nov 2019	10	93	9.3	N/A	N/A	
https://cuecards.fandom.com/wiki/Seance	Seance	Arts & Culture	Horrible Halloween	ACHA034	N/A	Rare	24 Oct 2023	N/A	67	N/A	Commune with the Dead	(Play)If played next toGhost, gain+13Power per Turn this round.	
https://cuecards.fandom.com/wiki/Rusty-spotted_Cat	Rusty-spotted Cat	Life on Land	Cool Cats	LCA015	Limited	Common	19 Feb 2020	2	17	8.5	N/A	N/A	
https://cuecards.fandom.com/wiki/Santa_Mar%C3%ADa	Santa María	Oceans	Riding the Waves!	OWA010	Standard	Common	22 Feb 2020	5	45	9.0	N/A	N/A	
https://cuecards.fandom.com/wiki/Scotoplanes	Scotoplanes	Oceans	Deep Ocean	ODE035	Standard	Epic	11 Apr 2023	4	36	9.0	Sea Pig	(Return)YourVenomous Creaturescards, wherever they are, gain +14 Power until played.	
https://cuecards.fandom.com/wiki/Saint_Basil%27s_Cathedral	Saint Basil's Cathedral	History	Wonders of Construction	EWW037	Limited	Legendary	26 Nov 2021	5	40	8.0	Blessed by the Wonderworker	(Play)This card gains +20 Power for every completed round.	
https://cuecards.fandom.com/wiki/Scimitar_Cat	Scimitar Cat	Paleontology	Ice Age	PIC008	Limited	Epic	30 May 2021	7	49	7.0	Tusk Force	(Draw)Your Rare and EpicPaleontologycards, wherever they are, cost -1 Energy permanently.	
https://cuecards.fandom.com/wiki/Saag	Saag	Arts & Culture	Curious Cuisine	ACCU056	Standard	Legendary	17 Aug 2023	3	26	8.67	Leafy Greens	(Draw)If your deck has 2 or morePlant Lifecards, yourCurious Cuisinecards, wherever they are, gain +16 Power until played.	
https://cuecards.fandom.com/wiki/Sanctuary_of_Delphi	Sanctuary of Delphi	History	Ancient Greece	EAG013	Standard	Common	28 Nov 2019	5	47	9.4	N/A	N/A	
https://cuecards.fandom.com/wiki/Rocket_Mail	Rocket Mail	Science	Science Special Fusions	FSC010	Standard	Fusion	07 Aug 2023	6	20	3.33	Astrophilately	(Draw)9 of your randomRadical Rocketscards, wherever they are, gain +12 Power until played.(Return)For everyRadical Rocketscard you have played this game, up to a maximum of 8, this card gains +10 Power permanently.	
https://cuecards.fandom.com/wiki/Rose_Quartz	Rose Quartz	Science	Hidden Gems	SGM034	Limited	Legendary	17 Feb 2023	5	36	7.2	Pure Placebo?	(Play)If played next to anyHidden Gemscard, yourSciencecards, wherever they are, gain +18 Power this round.	
https://cuecards.fandom.com/wiki/Richard_the_Lionheart	Richard the Lionheart	History	Unruly Rulers	EMM048	Limited	Legendary	04 Apr 2023	7	61	8.71	The Lionheart	(Play)6 of your randomCool Catscards, 6 of your randomMachines of Warcards and 6 of your randomUnruly Rulerscards, wherever they are, gain +28 Power until played.	
https://cuecards.fandom.com/wiki/Rosetta_Stone	Rosetta Stone	History	Ancient Egypt	EEG016	Standard	Rare	29 May 2020	7	65	9.29	Lost in Translation	(Return)If you lost the turn, gain +20 Power/Turn next turn.	
https://cuecards.fandom.com/wiki/Sarchosuchus	Sarchosuchus	Paleontology	Monsters of the Deep	PMO003	Level-up	Legendary	24 Aug 2020	7	63	9.0	Sarch-asm	(Play)If you are losing the round, this card gains +30 Power permanently.(Return)If you won the turn, this card costs -7 Energy permanently.	
https://cuecards.fandom.com/wiki/Shakshuka	Shakshuka	Arts & Culture	Curious Cuisine	ACCU051	Limited	Rare	07 Apr 2023	7	66	9.43	Shak It Up	"(Play)If your deck has 9 or more cards with ""Egg"" in the name, your cards with ""Egg"" in the name, wherever they are, gain +16 Power until played."	
https://cuecards.fandom.com/wiki/Rocket_Lab_Electron	Rocket Lab Electron	Space	Radical Rockets	SRR017	Limited	Common	07 Oct 2021	2	22	11.0	"""It's a Test"""	(Play)If it's the first turn of a round, this card gains +18 Power this turn.	
https://cuecards.fandom.com/wiki/Scarab_Beetle	Scarab Beetle	Life on Land	Bugs	LBU001	Standard	Common	10 Feb 2020	3	25	8.33	Sacred Scarab	(Play)YourAncient Egyptcards in hand gain +30 Power this turn.	
https://cuecards.fandom.com/wiki/Sagrada_Fam%C3%ADlia	Sagrada Família	Science	Super Structures	STR019	Standard	Rare	11 Sep 2020	2	9	4.5	Prolonged Construction	(Draw)This card gains +15 Power permanently.	
https://cuecards.fandom.com/wiki/River_Ganges	River Ganges	Oceans	Raging Rivers	ORR015	Limited	Epic	19 Jul 2021	9	79	8.78	Holy Waters	(Draw)YourOceansand Seas cards in hand gain +26 Power this turn.	
https://cuecards.fandom.com/wiki/Sandro_Botticelli	Sandro Botticelli	Arts & Culture	Prominent Painters	ACPP013	Standard	Epic	12 Feb 2021	5	40	8.0	Larger Than Life	(Return)This card gains +40 Power until played.	
https://cuecards.fandom.com/wiki/Roque_de_los_Muchachos_Observatory	Roque de los Muchachos Observatory	Space	Watching the Skies	SWA004	Limited	Rare	20 Jan 2021	5	47	9.4	Dish It Out	(Return)If you won the turn, your opponent loses -20 Power/Turn next turn.	
https://cuecards.fandom.com/wiki/Shakespeare%27s_First_Folio	Shakespeare's First Folio	History	Documented	EDO029	Limited	Epic	28 May 2023	5	37	7.4	Comedies, Histories, & Tragedies	(Play)2 of each of your random Weird World,DocumentedandBattle!cards, wherever they are, gain +25 Power permanently.	
https://cuecards.fandom.com/wiki/Sasquatch	Sasquatch	Life on Land	Mythical Creatures	LMC008	Limited	Rare	04 Aug 2021	3	28	9.33	Bigfoot	(Draw)If your deck has 4 or moreTremendous Treescards, this card gains +30 Power permanently.	
https://cuecards.fandom.com/wiki/Rice_Terraces	Rice Terraces	History	Feudal Japan	EJP003	Standard	Common	29 Nov 2019	2	16	8.0	N/A	N/A	
https://cuecards.fandom.com/wiki/River_Styx	River Styx	Arts & Culture	Greek Mythology	ACGM080	Limited	Rare	03 Mar 2023	5	45	9.0	Boundary Beck	(Play)If played between anyLife on Landcard and any Arts and Culture card, your cards in hand gain +16 Power this turn.	
https://cuecards.fandom.com/wiki/Robert_Burns	Robert Burns	Arts & Culture	The Write Stuff	ACWS018	Limited	Rare	25 Jan 2022	6	59	9.83	We Hae Meat	(Draw)If your deck contains Haggis, an opponent's random card in handBurns (20) for 4 turns.	
https://cuecards.fandom.com/wiki/R%C3%BCppell%27s_Fox	Rüppell's Fox	Life on Land	Mammals	LMA062	Limited	Epic	18 Jul 2022	5	49	9.8	Fox Trot	"(Play)For every card with ""Fox"" in the name you have played this game, up to a maximum of 5, this card gains +10 Power permanently."	
https://cuecards.fandom.com/wiki/Saturn	Saturn	Space	The Solar System	SSS002	Standard	Common	28 Nov 2019	5	43	8.6	Saturn and Titan	(Play)Your Titan, Moon ofSaturncard in hand gains +20 Power this turn.	
https://cuecards.fandom.com/wiki/Roopkund	Roopkund	History	Weird World	EWO009	Limited	Rare	22 Sep 2021	3	31	10.33	Skeleton Lake	(Play)YourHorrible Halloweencards in hand gain +25 Power this turn.	
https://cuecards.fandom.com/wiki/Rosalind_Franklin	Rosalind Franklin	Science	Pioneers of Science	SPI018	Limited	Epic	09 Jan 2021	5	24	4.8	Diffracted Glory	(Draw)Three random cards in your hand cost -2 Energy until played.	
https://cuecards.fandom.com/wiki/Roy_Chapman_Andrews	Roy Chapman Andrews	History	Exciting Exploration	EEE017	Limited	Epic	30 Aug 2021	5	43	8.6	Indy Flick	(Return)If your deck containsDinosaur Eggs, this card gains +43 Power until played and if your deck containsThe Ark of the Covenant, this card costs -2 Energy until played.	
https://cuecards.fandom.com/wiki/Sea_Otter	Sea Otter	Oceans	Ocean Mammals	OMA001	Standard	Common	29 Nov 2019	7	58	8.29	N/A	N/A	
https://cuecards.fandom.com/wiki/Rufous_shrikethrush	Rufous shrikethrush	Life on Land	Birds	LBI046	Limited	Rare	23 May 2022	3	18	6.0	Toxic Tips	(Draw)If your deck has 4 or moreVenomous Creaturescards, your opponent loses -30 Power/Turn for 2 turns.	
https://cuecards.fandom.com/wiki/Saturn_V	Saturn V	Space	Space Technology	STE013	Standard	Common	29 Nov 2019	3	25	8.33	Power Behind Progress	(Play)YourLunar Module 'Eagle'card in hand gains +30 Power this turn.	
https://cuecards.fandom.com/wiki/Sagittarius	Sagittarius	Space	Signs of the Zodiac	SZO011	Limited	Rare	21 Nov 2021	2	20	10.0	Sign of the Archer	(Play)YourArtemisandArcherycards in hand gain +32 Power this turn.	
https://cuecards.fandom.com/wiki/Sei_Whale	Sei Whale	Oceans	Ocean Mammals	OMA036	Standard	Epic	10 Feb 2023	7	67	9.57	Cetacean Speed	"(Play)Your cards with ""Whale"" in the name, wherever they are, gain +26 Power for 3 turns."	
https://cuecards.fandom.com/wiki/Saturnalia	Saturnalia	History	The Roman Empire	ERO048	Limited	Legendary	23 Dec 2022	8	60	7.5	The Best of Days	(Play)If played between anyHistoryand anySpacecard, yourHistoryandSpacecards, wherever they are, gain +18 Power until played.(Return)YourHistoryandSpacecards, wherever they are, cost +1 Energy until played.	
https://cuecards.fandom.com/wiki/Salem_Witch_House	Salem Witch House	History	Weird World	EWO015	Limited	Common	28 Oct 2021	2	19	9.5	Salem's Lot	(Draw)AllWitchcards in either player's handsBurn(5) until played but yours gain +32 Power until played.	
https://cuecards.fandom.com/wiki/Samurai	Samurai	History	Feudal Japan	EJP001	Standard	Common	28 Nov 2019	3	37	12.33	Honor and Respect	(Play)If you are winning the round, this card loses -10 Power.	
https://cuecards.fandom.com/wiki/Scarlet_Macaw	Scarlet Macaw	Life on Land	Birds	LBI018	Standard	Rare	18 Jul 2020	3	36	12.0	Red Letter Day	(Play)YourRed-necked Tanagercard in hand gains +25 Power this turn.	
https://cuecards.fandom.com/wiki/Scheherazade	Scheherazade	Arts & Culture	Fiction and Fantasy	ACFI005	Limited	Common	04 Aug 2023	5	55	11.0	Storyteller	(Draw)YourOnce Upon A Timecards in hand gain +15 Power this turn.(Return)YourSinbad the SailorandAli Baba and the Forty Thievescards, wherever they are, gain +20 Power until played.	
https://cuecards.fandom.com/wiki/Sekhmet	Sekhmet	Arts & Culture	Egyptian Mythology	ACEM003	Limited	Common	24 Jan 2020	4	36	9.0	Power of the Gods	(Play)YourRacard in hand gains +40 Power this turn.	
https://cuecards.fandom.com/wiki/Shapley_Supercluster	Shapley Supercluster	Space	Space Oddities	SOD030	Standard	Epic	27 Mar 2022	7	70	10.0	Quite Attractive	(Play)Your cards adjacent to this lose -10 Power permanently and this card gains +20 Power permanently.	
